DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW),Predicted Power Generation | (MW)
2024-02-11 18:00:00,-1.713,0.995218,4.385,2.37081,2.449305932459915
2024-02-11 19:00:00,-0.449,0.994884,4.245,2.0298599999999998,2.108563613530466
2024-02-11 20:00:00,0.577,0.994487,3.9,1.2378399999999998,1.1161627778686716
2024-02-11 21:00:00,1.281,0.993973,4.0,1.44418,1.322169818418928
2024-02-11 22:00:00,1.425,0.993409,4.438,2.58494,2.4862625616379934
2024-02-11 23:00:00,-0.642,0.993014,4.955,4.3221300000000005,4.100049117777639
2024-02-12 00:00:00,-3.388,0.992703,5.628,7.71788,7.463903268901895
2024-02-12 01:00:00,-4.149,0.992512,5.486,6.47008,6.751348670509972
2024-02-12 02:00:00,-4.237,0.992368,5.806,8.65686,8.658393593030475
2024-02-12 03:00:00,-4.322,0.992072,6.233,11.4966,11.420830080694346
2024-02-12 04:00:00,-4.231,0.991621,6.396,12.2115,11.921015057199568
2024-02-12 05:00:00,-4.934,0.99107,5.853,9.02716,8.66588639291365
2024-02-12 06:00:00,-5.01,0.990916,4.984,4.3201,4.597026383178347
2024-02-12 07:00:00,-5.499,0.990757,4.998,4.34423,4.597026383178347
2024-02-12 08:00:00,-5.501,0.9904,4.894,4.02469,4.0845812394792045
2024-02-12 09:00:00,-5.312,0.990164,4.603,3.1487800000000004,3.2901497973736067
2024-02-12 10:00:00,-5.059,0.989856,3.575,0.0,0.05682942064021637
2024-02-12 11:00:00,-5.031,0.989772,2.87,0.0,0.05682942064021637
2024-02-12 12:00:00,-4.805,0.989521,2.375,0.0,0.05261583963285002
2024-02-12 13:00:00,-4.768,0.989352,2.895,0.0,0.057000994057018056
2024-02-12 14:00:00,-2.879,0.989242,3.016,0.0,0.024977064318080812
2024-02-12 15:00:00,-0.98,0.988919,2.393,0.0,0.033353824108191835
2024-02-12 16:00:00,1.393,0.988467,2.776,0.0,0.013971047210816198
2024-02-12 17:00:00,3.525,0.987432,2.925,0.0,0.01650112973569412
2024-02-12 18:00:00,5.156,0.986497,2.85,0.0,0.01658653605621005
2024-02-12 19:00:00,6.569,0.985625,3.201,0.0,0.02069030431701112
2024-02-12 20:00:00,7.75,0.98481,3.751,0.882471,0.9210607077653153
2024-02-12 21:00:00,8.355,0.983756,4.964,4.20838,3.9368816949381444
2024-02-12 22:00:00,8.076,0.98315,5.309,5.66092,5.622979331456986
2024-02-12 23:00:00,5.749,0.983088,5.402,5.87433,5.877033635824711
2024-02-13 00:00:00,4.834,0.98276,6.489,11.7232,12.156943730513117
2024-02-13 01:00:00,4.437,0.982529,5.74,7.62631,7.813385193711279
2024-02-13 02:00:00,3.97,0.98248,6.426,11.5485,11.703587898063406
2024-02-13 03:00:00,3.63,0.981975,7.269,18.366400000000002,17.678462444920925
2024-02-13 04:00:00,3.587,0.981786,5.72,7.79573,7.845247573598002
2024-02-13 05:00:00,3.448,0.981012,8.332,27.592,27.122910550690953
2024-02-13 06:00:00,2.887,0.980544,6.742,13.8304,13.734243007529347
2024-02-13 07:00:00,2.767,0.980286,7.014,15.7495,16.082856507676492
2024-02-13 08:00:00,2.939,0.980171,6.79,13.7576,14.335815733938876
2024-02-13 09:00:00,2.981,0.979681,7.767,21.5225,21.823430605933233
2024-02-13 10:00:00,2.98,0.979227,7.526,19.6238,20.034748407925232
2024-02-13 11:00:00,3.115,0.979058,5.969,9.11893,9.073888326255535
2024-02-13 12:00:00,3.411,0.978791,5.72,7.921399999999999,7.839835584813755
2024-02-13 13:00:00,3.625,0.978755,5.374,5.97609,5.911974901634393
2024-02-13 14:00:00,3.865,0.978998,5.511,6.577,6.5250791329554225
2024-02-13 15:00:00,4.389,0.979243,5.444,5.98794,6.137701248007695
2024-02-13 16:00:00,5.012,0.979397,4.877,3.82652,3.8883630943571696
2024-02-13 17:00:00,5.853,0.979263,3.624,0.350662,0.5073004773256069
2024-02-13 18:00:00,6.416,0.97934,2.577,0.0,0.0072073786474966825
2024-02-13 19:00:00,6.823,0.979382,1.746,0.0,0.0072073786474966825
2024-02-13 20:00:00,7.203,0.979525,1.414,0.0,0.0072073786474966825
2024-02-13 21:00:00,7.515,0.979757,1.269,0.0,0.012619367431743403
2024-02-13 22:00:00,7.416,0.980034,1.047,0.0,0.012619367431743403
2024-02-13 23:00:00,6.989,0.980599,0.45,0.0,0.012619367431743403
2024-02-14 00:00:00,6.712,0.98104,0.698,0.0,0.012619367431743403
2024-02-14 01:00:00,5.373,0.981565,0.505,0.0,0.008515599170942302
2024-02-14 02:00:00,6.218,0.982159,1.871,0.0,0.027825581650103078
2024-02-14 03:00:00,6.198,0.982525,1.866,0.0,0.027825581650103078
2024-02-14 04:00:00,6.199,0.982845,1.523,0.0,0.027825581650103078
2024-02-14 05:00:00,5.604,0.982901,1.914,0.0,0.02372181338930201
2024-02-14 06:00:00,3.801,0.983122,1.989,0.0,0.03221268809650786
2024-02-14 07:00:00,3.891,0.983467,3.251,0.0,0.03221268809650786
2024-02-14 08:00:00,3.774,0.98375,3.455,0.0,0.03221268809650786
2024-02-14 09:00:00,2.042,0.984131,3.851,1.11587,1.0936744380844212
2024-02-14 10:00:00,1.575,0.984217,3.933,1.29327,1.2979709964172412
2024-02-14 11:00:00,1.305,0.98456,4.487,2.71607,2.7170886152424623
2024-02-14 12:00:00,1.908,0.985055,4.299,2.17185,2.086075273746216
2024-02-14 13:00:00,3.395,0.985378,4.671,3.2113899999999997,3.1717088902551227
2024-02-14 14:00:00,3.773,0.985711,4.579,2.9383000000000004,2.702419175527022
2024-02-14 15:00:00,4.477,0.985546,5.405,6.09346,6.156244726994606
2024-02-14 16:00:00,5.846,0.985516,4.421,2.48323,2.399520287067282
2024-02-14 17:00:00,8.79,0.985192,3.77,0.921156,0.9210607077653153
2024-02-14 18:00:00,10.928,0.984895,3.382,0.0,0.03192203823957018
2024-02-14 19:00:00,13.102,0.984585,3.75,0.8101119999999999,0.9251571643547825
2024-02-14 20:00:00,14.277,0.984343,4.539,2.72512,2.6323631498130746
2024-02-14 21:00:00,14.149,0.983876,4.716,3.10214,3.301046198848653
2024-02-14 22:00:00,14.529,0.983585,4.397,2.2231300000000003,2.33795513606054
2024-02-14 23:00:00,12.458,0.983109,5.368,5.69382,5.799982900974124
2024-02-15 00:00:00,10.738,0.982733,7.873,22.7132,22.00078591900558
2024-02-15 01:00:00,11.138,0.982519,10.661,50.4056,50.00325270354952
2024-02-15 02:00:00,10.878,0.98241,9.572,38.8288,38.15269443657921
2024-02-15 03:00:00,10.568,0.982378,7.525,19.944200000000002,19.59770101709404
2024-02-15 04:00:00,10.575,0.983168,3.633,0.6283390000000001,0.5475754690873154
2024-02-15 05:00:00,10.775,0.981953,5.962,8.95867,8.869868543280587
2024-02-15 06:00:00,10.663,0.982907,3.602,0.0,0.03192203823957018
2024-02-15 07:00:00,11.465,0.982119,9.985,41.8634,42.86772013705265
2024-02-15 08:00:00,11.154,0.98123,10.711,50.5261,49.7712680871335
2024-02-15 09:00:00,11.213,0.980535,10.195,45.6388,45.051391315154085
2024-02-15 10:00:00,11.396,0.980237,9.195,34.7868,34.71848698595988
2024-02-15 11:00:00,10.999,0.98085,4.118,1.60765,1.5276778024045958
2024-02-15 12:00:00,10.843,0.98131,3.515,0.0,0.016715824021210524
2024-02-15 13:00:00,11.122,0.981717,5.713,7.62953,7.744397620975681
2024-02-15 14:00:00,11.17,0.982204,6.683,12.799,12.960443895202804
2024-02-15 15:00:00,11.693,0.982647,7.492,19.602400000000003,19.295410227912964
2024-02-15 16:00:00,12.684,0.983058,5.514,6.48919,6.53516677075958
2024-02-15 17:00:00,14.163,0.983001,5.304,5.48942,5.4144621411668075
2024-02-15 18:00:00,15.842,0.98282,5.063,4.48308,4.317036381325568
2024-02-15 19:00:00,16.623,0.982765,4.855,3.6854899999999997,3.82865867832666
2024-02-15 20:00:00,17.068,0.982819,5.883,8.39851,8.530108878030466
2024-02-15 21:00:00,16.915,0.982872,5.556,6.68603,6.771570785994054
2024-02-15 22:00:00,16.295,0.983076,6.19,9.99399,9.91116477654375
2024-02-15 23:00:00,14.716,0.983358,6.728,13.201,13.137985781922895
2024-02-16 00:00:00,12.238,0.983975,8.604,29.4407,28.675029680736035
2024-02-16 01:00:00,10.515,0.984505,8.667,30.3018,29.759390726915075
2024-02-16 02:00:00,9.696,0.984814,8.424,27.995900000000002,27.274717981422484
2024-02-16 03:00:00,9.006,0.984897,8.153,25.5263,25.243764500103286
2024-02-16 04:00:00,8.474,0.984888,7.795,22.3163,22.341373278605527
2024-02-16 05:00:00,8.116,0.984736,8.153,25.3065,25.347606856532902
2024-02-16 06:00:00,7.202,0.984548,7.876,23.0864,22.424833139794096
2024-02-16 07:00:00,8.606,0.984589,6.92,15.2211,15.05126520332279
2024-02-16 08:00:00,7.429,0.984847,8.106,25.009700000000002,24.92038760636053
2024-02-16 09:00:00,6.864,0.984779,7.579,20.5773,20.57710889869331
2024-02-16 10:00:00,6.134,0.984735,8.716,30.6755,31.037839888864124
2024-02-16 11:00:00,5.476,0.984893,8.126,24.6829,25.101812135127037
2024-02-16 12:00:00,4.538,0.984922,8.746,30.4046,31.164206334155242
2024-02-16 13:00:00,4.462,0.984929,10.57,49.6709,49.919266300578876
2024-02-16 14:00:00,6.654,0.985085,8.322,26.835099999999997,27.133917292679286
2024-02-16 15:00:00,7.991,0.985285,6.295,11.1577,10.864051373537592
2024-02-16 16:00:00,9.308,0.9852,4.839,3.74467,3.8778340913655023
2024-02-16 17:00:00,10.569,0.984675,3.939,1.25977,1.302115697670712
2024-02-16 18:00:00,11.928,0.984247,3.494,0.0,0.03192203823957018
2024-02-16 19:00:00,13.206,0.983832,3.436,0.0,0.03192203823957018
2024-02-16 20:00:00,14.21,0.98354,3.273,0.0,0.03978602494938757
2024-02-16 21:00:00,14.846,0.983147,3.397,0.0,0.03978602494938757
2024-02-16 22:00:00,14.976,0.982955,3.319,0.0,0.04274930730837362
2024-02-16 23:00:00,13.486,0.982851,3.661,0.642064,0.677742722384947
2024-02-17 00:00:00,11.449,0.982783,6.05,9.2725,9.46396194796301
2024-02-17 01:00:00,10.016,0.982797,7.049,15.556,15.821414747690294
2024-02-17 02:00:00,9.283,0.982695,8.657,30.1163,29.691184992571475
2024-02-17 03:00:00,9.673,0.982676,8.583,29.3343,28.874451466830013
2024-02-17 04:00:00,9.302,0.982485,7.611,20.6277,20.16163029280083
2024-02-17 05:00:00,8.731,0.982072,5.522,6.5423100000000005,6.532882041500386
2024-02-17 06:00:00,8.267,0.981869,4.267,1.9923199999999999,2.0396102828781855
2024-02-17 07:00:00,8.39,0.98191,3.126,0.0,0.012619367431743403
2024-02-17 08:00:00,7.414,0.981878,2.218,0.0,0.012619367431743403
2024-02-17 09:00:00,6.741,0.981799,2.416,0.0,0.012619367431743403
2024-02-17 10:00:00,6.665,0.981464,3.49,0.0,0.012619367431743403
2024-02-17 11:00:00,5.446,0.981671,2.784,0.0,0.008515599170942302
2024-02-17 12:00:00,5.953,0.981509,2.385,0.0,0.008515599170942302
2024-02-17 13:00:00,5.842,0.981368,2.709,0.0,0.008515599170942302
2024-02-17 14:00:00,7.773,0.981368,3.566,0.0,0.012619367431743403
2024-02-17 15:00:00,10.312,0.981376,2.226,0.0,0.016715824021210524
2024-02-17 16:00:00,12.495,0.981002,1.917,0.0,0.016715824021210524
2024-02-17 17:00:00,14.14,0.980269,3.029,0.0,0.021451367662127987
2024-02-17 18:00:00,15.503,0.979507,3.489,0.0,0.006504908609894806
2024-02-17 19:00:00,16.362,0.97891,4.401,2.31821,2.281910610137961
2024-02-17 20:00:00,16.582,0.978998,3.245,0.0,0.006504908609894806
2024-02-17 21:00:00,16.818,0.978013,3.708,0.7639020000000001,0.7401354056507775
2024-02-17 22:00:00,15.791,0.978275,2.977,0.0,0.006504908609894806
2024-02-17 23:00:00,14.168,0.977589,6.077,9.21711,9.37809939413745
2024-02-18 00:00:00,12.239,0.977166,7.274,17.245099999999997,17.19314667009558
2024-02-18 01:00:00,11.523,0.97723,5.594,6.99634,6.882335200490085
2024-02-18 02:00:00,11.217,0.976977,4.825,3.63151,3.3632998075628624
2024-02-18 03:00:00,11.03,0.976597,4.888,3.8328,3.8279484310975462
2024-02-18 04:00:00,10.854,0.975416,6.504,11.8325,11.741125040584429
2024-02-18 05:00:00,10.87,0.975457,5.228,5.19833,5.148988840057813
2024-02-18 06:00:00,10.274,0.974793,9.399,36.724599999999995,36.81400154853235
2024-02-18 07:00:00,9.786,0.97423,9.394,36.7194,36.298378489963
2024-02-18 08:00:00,9.515,0.973869,9.133,34.6959,34.41502374059307
2024-02-18 09:00:00,9.339,0.973535,8.812,31.435299999999998,31.3685831277697
2024-02-18 10:00:00,9.152,0.972931,8.712,30.4362,30.4351035251398
2024-02-18 11:00:00,8.862,0.972698,8.519,28.371599999999997,28.12664005362623
2024-02-18 12:00:00,8.042,0.972625,9.687,38.9455,39.88007299337074
2024-02-18 13:00:00,7.263,0.972685,10.136,45.1029,44.88187017583368
2024-02-18 14:00:00,6.567,0.973045,10.232,46.362300000000005,46.06060498671068
2024-02-18 15:00:00,6.055,0.97345,9.893,42.7314,42.020219008157035
2024-02-18 16:00:00,5.798,0.974001,10.303,47.1766,46.90226034700046
2024-02-18 17:00:00,5.887,0.974351,11.554,56.7527,56.47453761320734
2024-02-18 18:00:00,6.873,0.974697,11.54,56.538,56.42697552110504
2024-02-18 19:00:00,8.4,0.975111,11.339,55.5664,55.06960590522076
2024-02-18 20:00:00,8.478,0.976157,10.671,50.7511,49.94492279429892
2024-02-18 21:00:00,7.742,0.977082,10.322,47.167199999999994,46.79972454604233
2024-02-18 22:00:00,8.038,0.977872,10.387,47.8984,47.18681109542296
2024-02-18 23:00:00,7.407,0.978786,8.791,31.8223,31.806546282157218
2024-02-19 00:00:00,6.163,0.979726,9.798,41.995,41.25166289446503
2024-02-19 01:00:00,4.372,0.980503,8.703,31.1836,31.073722746685405
2024-02-19 02:00:00,3.33,0.981128,9.165,36.1089,36.05867189003379
2024-02-19 03:00:00,1.958,0.981599,9.255,37.043099999999995,36.758113349820405
2024-02-19 04:00:00,1.137,0.981982,9.48,39.0493,38.75357078564352
2024-02-19 05:00:00,0.129,0.982142,8.802,32.6261,32.653396137472825
2024-02-19 06:00:00,-0.498,0.982622,8.103,25.3353,25.439264476683007
2024-02-19 07:00:00,-0.809,0.98327,8.711,30.853,31.69799942441315
2024-02-19 08:00:00,-0.955,0.984116,7.288,18.2965,18.72287621749378
2024-02-19 09:00:00,-1.185,0.984738,5.757,8.3523,8.22541298599834
2024-02-19 10:00:00,-1.121,0.985098,5.986,9.55227,9.247262959225326
2024-02-19 11:00:00,-0.661,0.985473,6.542,12.7273,12.550473565236054
2024-02-19 12:00:00,-1.046,0.985915,6.074,10.1708,9.978896461393035
2024-02-19 13:00:00,-0.655,0.98646,5.384,6.13067,6.047261379673319
2024-02-19 14:00:00,1.256,0.986805,4.324,2.2591799999999997,2.2114223993881117
2024-02-19 15:00:00,3.272,0.987126,2.757,0.0,0.01650112973569412
2024-02-19 16:00:00,4.964,0.987183,2.649,0.0,0.008010255028488254
2024-02-19 17:00:00,6.643,0.986773,2.705,0.0,0.012114023289289332
2024-02-19 18:00:00,8.424,0.986481,2.807,0.0,0.02069030431701112
2024-02-19 19:00:00,9.781,0.986285,2.515,0.0,0.024786760906478224
2024-02-19 20:00:00,11.106,0.986032,3.407,0.0,0.024786760906478224
2024-02-19 21:00:00,11.691,0.985759,3.508,0.0,0.024786760906478224
2024-02-19 22:00:00,11.85,0.985341,3.995,1.37585,1.3046412747485525
2024-02-19 23:00:00,9.992,0.9849,4.538,2.7640599999999997,2.653183878839823
2024-02-20 00:00:00,6.944,0.984674,6.291,11.1793,10.905960019415785
2024-02-20 01:00:00,6.156,0.984563,9.46,37.3136,38.11393074106199
2024-02-20 02:00:00,5.672,0.984181,10.385,47.401300000000006,47.71893321809827
2024-02-20 03:00:00,4.925,0.984296,9.056,34.664199999999994,34.63181271863906
2024-02-20 04:00:00,4.771,0.984235,11.297,55.851800000000004,56.01803199543684
2024-02-20 05:00:00,5.481,0.984022,12.797,58.616099999999996,58.63399408039034
2024-02-20 06:00:00,5.19,0.984248,12.486,58.6908,58.712329128223146
2024-02-20 07:00:00,5.202,0.984285,13.422,58.6905,58.712329128223146
2024-02-20 08:00:00,4.811,0.9841530000000001,13.298,58.7651,58.63399408039034
2024-02-20 09:00:00,4.259,0.984155,12.352,58.8822,58.77356456390429
2024-02-20 10:00:00,6.231,0.983839,12.234,58.4478,58.404295882875175
2024-02-20 11:00:00,7.151,0.983826,10.545,50.0703,49.294786029802175
2024-02-20 12:00:00,6.272,0.983535,9.972,44.2842,43.62769365999527
2024-02-20 13:00:00,6.223,0.98309,10.712,51.771800000000006,50.853694698830616
2024-02-20 14:00:00,7.345,0.983126,10.778,52.2307,51.67002687508691
2024-02-20 15:00:00,8.169,0.983432,9.115,34.931599999999996,34.775440900525965
2024-02-20 16:00:00,9.268,0.983354,7.675,20.567400000000003,20.687792421048947
2024-02-20 17:00:00,10.917,0.982711,7.286,17.1899,17.835262961327842
2024-02-20 18:00:00,12.456,0.982356,7.558,19.644099999999998,19.971632404854017
2024-02-20 19:00:00,14.564,0.981723,8.087,24.2776,23.790521774792467
2024-02-20 20:00:00,15.716,0.981269,9.411,36.4131,36.42416892233665
2024-02-20 21:00:00,16.103,0.98094,8.947,32.360099999999996,31.806154130599374
2024-02-20 22:00:00,15.828,0.980612,9.078,33.7378,33.86127564950241
2024-02-20 23:00:00,14.366,0.980265,7.935,22.858,22.56760302906285
2024-02-21 00:00:00,10.765,0.980264,8.898,32.4142,32.28319763095597
2024-02-21 01:00:00,9.351,0.980415,7.747,21.6234,21.359824975495886
2024-02-21 02:00:00,8.229,0.980371,8.312,26.8096,26.272344883854373
2024-02-21 03:00:00,7.927,0.980248,10.839,52.3525,52.27334286180333
2024-02-21 04:00:00,6.92,0.980267,8.139,25.179,24.838386429716348
2024-02-21 05:00:00,6.195,0.979749,6.902,15.0266,14.967371597691658
2024-02-21 06:00:00,5.765,0.979375,6.578,12.592,12.662670803296034
2024-02-21 07:00:00,5.345,0.979259,7.025,16.104200000000002,16.11834223818241
2024-02-21 08:00:00,5.155,0.979028,7.253,17.9995,17.56538648746223
2024-02-21 09:00:00,4.884,0.978519,7.309,17.8268,18.11271234419638
2024-02-21 10:00:00,4.651,0.977835,8.34,26.8897,27.03609648649345
2024-02-21 11:00:00,4.527,0.977396,8.556,28.493599999999997,29.333404221268207
2024-02-21 12:00:00,5.157,0.976934,8.462,27.717,28.57203926692126
2024-02-21 13:00:00,7.133,0.976514,8.081,23.9922,24.111916162363062
2024-02-21 14:00:00,8.299,0.976228,8.62,28.604400000000002,29.611664833044014
2024-02-21 15:00:00,9.395,0.975913,7.322,17.4291,17.837940490411885
2024-02-21 16:00:00,10.858,0.975333,7.135,15.9438,16.067319894822532
2024-02-21 17:00:00,11.911,0.974516,7.079,15.636299999999999,16.024881420122057
2024-02-21 18:00:00,13.286,0.973486,10.24,45.3026,44.97079069411391
2024-02-21 19:00:00,14.794,0.972482,8.423,26.887900000000002,26.50993713940463
2024-02-21 20:00:00,16.957,0.971246,10.023,42.599199999999996,42.38903482751627
2024-02-21 21:00:00,17.783,0.970177,10.257,44.6387,44.33537140869151
2024-02-21 22:00:00,18.331,0.969156,9.999,41.8486,41.63171145123004
2024-02-21 23:00:00,16.587,0.968581,8.557,27.1375,27.75746358486296
2024-02-22 00:00:00,15.368,0.96839,9.871,39.502300000000005,40.609737563746705
2024-02-22 01:00:00,14.441,0.968158,9.772,38.4512,39.65752060655542
2024-02-22 02:00:00,14.774,0.967929,10.706,49.0345,48.53633428968965
2024-02-22 03:00:00,14.74,0.96762,10.786,50.0856,49.67618334821323
2024-02-22 04:00:00,14.246,0.967633,10.659,49.0681,48.53633428968965
2024-02-22 05:00:00,13.622,0.967329,10.353,45.938900000000004,45.73392668601502
2024-02-22 06:00:00,13.682,0.967166,9.267,34.9489,34.53364453845695
2024-02-22 07:00:00,13.766,0.96738,8.779,30.4175,29.66439374690415
2024-02-22 08:00:00,14.092,0.967679,7.605,19.9512,19.517361024461763
2024-02-22 09:00:00,13.846,0.967784,5.738,7.64436,7.420039782691786
2024-02-22 10:00:00,13.859,0.967721,5.666,7.314439999999999,7.191578888004623
2024-02-22 11:00:00,13.98,0.96775,6.103,9.14894,9.184513179801433
2024-02-22 12:00:00,14.083,0.967576,5.728,7.52344,7.420039782691786
2024-02-22 13:00:00,14.256,0.967429,5.947,8.658719999999999,8.269797625167193
2024-02-22 14:00:00,14.45,0.96738,6.935,14.7697,14.288572931853423
2024-02-22 15:00:00,14.905,0.967173,8.714,29.327099999999998,29.44206934800547
2024-02-22 16:00:00,15.85,0.966765,8.699,29.4369,28.966557735341446
2024-02-22 17:00:00,17.255,0.96593,9.238,34.060199999999995,34.19610760145723
2024-02-22 18:00:00,19.821,0.96518,9.882,40.251400000000004,39.982982832267865
2024-02-22 19:00:00,21.648,0.964361,11.822,53.796699999999994,53.81826350016728
2024-02-22 20:00:00,22.467,0.963698,13.719,54.1069,54.16767148134202
2024-02-22 21:00:00,22.768,0.963388,13.973,54.0345,54.145852630282185
2024-02-22 22:00:00,22.666,0.962848,13.608,54.022800000000004,54.145852630282185
2024-02-22 23:00:00,21.285,0.962738,12.256,54.27,54.304829510298575
2024-02-23 00:00:00,18.645,0.963099,13.095,54.7815,54.823591584416405
2024-02-23 01:00:00,17.923,0.963542,13.061,54.942699999999995,55.084145314710106
2024-02-23 02:00:00,17.79,0.964061,13.511,54.9974,55.084145314710106
2024-02-23 03:00:00,18.274,0.964426,14.183,54.9268,54.968182220907245
2024-02-23 04:00:00,18.414,0.964531,13.614,54.9065,54.873674208267694
2024-02-23 05:00:00,18.286,0.964756,12.985,54.943400000000004,55.018264844758534
2024-02-23 06:00:00,18.075,0.965215,11.712,54.225,54.18313379314951
2024-02-23 07:00:00,17.616,0.965967,12.69,55.1391,55.20506802899527
2024-02-23 08:00:00,16.663,0.966808,11.537,54.1314,54.04911092201912
2024-02-23 09:00:00,14.933,0.967948,11.246,52.2489,53.08905887020691
2024-02-23 10:00:00,12.282,0.969041,10.666,49.5077,49.17573665985796
2024-02-23 11:00:00,10.957,0.970261,10.546,48.578300000000006,48.018616803651014
2024-02-23 12:00:00,10.085,0.97117,9.842,41.4476,41.58943586103216
2024-02-23 13:00:00,8.744,0.972102,10.4,47.3737,47.46443079663786
2024-02-23 14:00:00,8.671,0.973306,9.913,42.4176,41.70398494257827
2024-02-23 15:00:00,9.067,0.974249,10.106,44.7097,44.193027039727106
2024-02-23 16:00:00,9.867,0.975009,9.54,38.192099999999996,37.82871238823649
2024-02-23 17:00:00,10.659,0.975462,9.932,42.508900000000004,42.50689743965363
2024-02-23 18:00:00,11.119,0.976239,10.535,48.7549,48.095438015017805
2024-02-23 19:00:00,11.456,0.977159,10.891,51.9863,51.45042086941388
2024-02-23 20:00:00,11.485,0.977842,11.151,53.9229,53.50275634725175
2024-02-23 21:00:00,11.122,0.978388,11.69,56.245400000000004,56.1475539331611
2024-02-23 22:00:00,10.527,0.979001,11.694,56.3942,56.34470527069929
2024-02-23 23:00:00,9.415,0.979731,11.985,57.312,57.39253535810895
2024-02-24 00:00:00,7.675,0.980765,9.538,38.7049,38.115459308900455
2024-02-24 01:00:00,6.514,0.981963,10.278,47.0721,46.52162627674119
2024-02-24 02:00:00,5.642,0.982893,10.417,48.596599999999995,48.357317963369844
2024-02-24 03:00:00,4.835,0.983814,11.564,57.513400000000004,57.44915445006056
2024-02-24 04:00:00,3.917,0.984364,10.626,51.4252,51.37335692173974
2024-02-24 05:00:00,3.199,0.984674,11.043,55.196400000000004,54.90214837765146
2024-02-24 06:00:00,2.497,0.98537,10.95,54.6427,54.2947286445352
2024-02-24 07:00:00,1.434,0.986193,9.953,44.8275,44.114935795010524
2024-02-24 08:00:00,-0.241,0.986908,8.814,33.1684,32.781687089853136
2024-02-24 09:00:00,-0.583,0.987216,8.198,26.834799999999998,26.577149103001148
2024-02-24 10:00:00,-0.854,0.987554,6.44,12.154399999999999,12.114056144446591
2024-02-24 11:00:00,-1.006,0.987878,5.808,8.61119,8.472127345661955
2024-02-24 12:00:00,-1.231,0.988188,5.847,8.65172,8.472127345661955
2024-02-24 13:00:00,-0.659,0.988487,6.236,10.674,11.238369146909864
2024-02-24 14:00:00,2.221,0.988868,5.172,4.86463,5.051864635113363
2024-02-24 15:00:00,4.968,0.989094,4.418,2.35743,2.4089140078500133
2024-02-24 16:00:00,7.153,0.989079,5.955,9.01959,8.972974166999077
2024-02-24 17:00:00,8.47,0.989048,6.709,13.4331,13.323008583356131
2024-02-24 18:00:00,9.514,0.988902,7.334,18.482,18.543136800091425
2024-02-24 19:00:00,10.217,0.98868,8.008,23.8962,23.84574148906737
2024-02-24 20:00:00,10.613,0.988832,8.164,25.4719,25.12311744033676
2024-02-24 21:00:00,10.591,0.988816,8.0,23.8979,23.84574148906737
2024-02-24 22:00:00,10.126,0.988929,7.821,22.3409,22.10820526200052
2024-02-24 23:00:00,8.845,0.989064,6.887,14.9713,14.77401453677656
2024-02-25 00:00:00,5.749,0.989365,7.717,21.5212,21.696973396897718
2024-02-25 01:00:00,4.109,0.990057,7.553,19.9828,20.330928513289592
2024-02-25 02:00:00,3.158,0.990289,8.211,26.8197,26.205397852074157
2024-02-25 03:00:00,2.345,0.99056,8.176,26.5308,26.30323143623748
2024-02-25 04:00:00,2.23,0.990425,7.085,17.062099999999997,16.876468365354445
2024-02-25 05:00:00,1.684,0.990225,6.278,10.9237,11.11169617442012
2024-02-25 06:00:00,0.595,0.990203,5.899,9.04419,9.058859769615768
2024-02-25 07:00:00,-0.118,0.99049,5.782,8.47308,8.437672837802447
2024-02-25 08:00:00,0.503,0.990515,4.629,3.1281399999999997,3.2424925136307206
2024-02-25 09:00:00,0.823,0.990682,5.304,5.804390000000001,5.731928922768842
2024-02-25 10:00:00,0.798,0.990856,6.421,12.0459,11.87184751440438
2024-02-25 11:00:00,0.808,0.990936,6.907,15.5779,15.470873351239872
2024-02-25 12:00:00,0.549,0.991285,8.967,34.878800000000005,34.893266054720065
2024-02-25 13:00:00,-0.097,0.991534,9.355,38.4161,38.17671044582477
2024-02-25 14:00:00,2.851,0.99172,7.505,20.4708,20.142096529871807
2024-02-25 15:00:00,5.612,0.991875,5.339,5.830310000000001,5.724495765268706
2024-02-25 16:00:00,8.012,0.991615,5.339,5.78695,5.706270044233598
2024-02-25 17:00:00,10.108,0.990982,4.925,4.06217,3.9478196875012377
2024-02-25 18:00:00,11.895,0.9904,5.206,4.94129,5.054007631875624
2024-02-25 19:00:00,12.969,0.989896,5.613,7.107270000000001,7.128172965974183
2024-02-25 20:00:00,13.78,0.989387,5.648,7.25295,7.112523451993045
2024-02-25 21:00:00,14.412,0.988843,6.066,9.46517,9.476720455339713
2024-02-25 22:00:00,14.376,0.988403,6.602,12.512799999999999,12.360626837344949
2024-02-25 23:00:00,12.879,0.98819,6.237,10.7084,10.80845655544875
2024-02-26 00:00:00,9.86,0.988147,7.967,23.3493,23.229205068055943
2024-02-26 01:00:00,9.303,0.988358,8.875,32.2192,32.35473120562328
2024-02-26 02:00:00,8.012,0.988584,9.641,39.8082,39.779316854470075
2024-02-26 03:00:00,7.086,0.988844,9.538,38.735800000000005,38.68088748027863
2024-02-26 04:00:00,6.594,0.98909,9.973,43.890699999999995,43.82960650882251
2024-02-26 05:00:00,5.95,0.989114,9.798,41.4356,41.69367505548612
2024-02-26 06:00:00,5.679,0.989316,9.187,35.6698,36.06690168313638
2024-02-26 07:00:00,5.283,0.989714,9.346,37.0055,37.43565177052986
